instance_name,instance_vertices,instance_edges,instance_symmetrical_type,has_closed_cycle,k_factor,k_size,worst_nearest_neighbors,avg_nearest_neighbors,best_nearest_neighbors,worst_genetic_algorithm,avg_genetic_algorithm,best_genetic_algorithm,worst_ensemble,avg_ensemble,best_ensemble,worst_solution,avg_solution,best_solution
pr152,152,11628,TSP,true,0.75,114,64874,64874.0,64874,678814,655995.7,639065,55482,55482.0,55482,678814,341888.14285714284,55482
pr226,226,25651,TSP,false,0.25,56,25165,25165.0,25165,320233,301293.4,265290,12963,12963.0,12963,320233,150844.2380952381,12963
pr226,226,25651,TSP,false,0.5,113,53994,53994.0,53994,737519,700542.1,681027,26000,26000.0,26000,737519,348543.5714285714,26000
pr226,226,25651,TSP,false,0.75,169,69569,69569.0,69569,1126969,1098196.1,1038200,45662,45662.0,45662,1126969,548007.1428571428,45662
pr226,226,25651,TSP,true,0.25,56,30391,30391.0,30391,336500,301023.4,276020,16466,16452.9,16392,336500,152626.38095238095,16392
pr226,226,25651,TSP,true,0.5,113,66287,66287.0,66287,730979,704288.2,665666,33717,33709.4,33698,730979,354583.95238095237,33698
pr226,226,25651,TSP,true,0.75,169,80711,80711.0,80711,1138299,1108812.7,1062967,50812,50729.2,50609,1138299,556006.1904761905,50609
pr264,264,34980,TSP,false,0.25,66,8100,8100.0,8100,214965,202646.1,189924,7700,7700.0,7700,214965,100550.52380952382,7700
pr264,264,34980,TSP,false,0.5,132,22754,22754.0,22754,471811,449213.7,412634,20852,20852.0,20852,471811,224924.33333333334,20852
pr264,264,34980,TSP,false,0.75,198,36620,36620.0,36620,748463,718265.1,688291,33665,33665.0,33665,748463,359805.7619047619,33665
pr264,264,34980,TSP,true,0.25,66,10138,10138.0,10138,207656,194471.0,184391,9203,9203.0,9203,207656,97470.38095238095,9203
pr264,264,34980,TSP,true,0.5,132,23810,23810.0,23810,487561,458770.2,430642,23130,23129.9,23129,487561,230610.04761904763,23129
pr264,264,34980,TSP,true,0.75,198,43398,43398.0,43398,747634,719803.1,696372,39676,39676.0,39676,747634,363723.28571428574,39676
pr299,299,44850,TSP,false,0.25,74,10916,10916.0,10916,140950,136178.8,128322,9745,9745.0,9745,140950,70007.33333333333,9745
pr299,299,44850,TSP,false,0.5,149,21214,21214.0,21214,325075,312077.6,300019,21214,21214.0,21214,325075,159720.47619047618,21214
pr299,299,44850,TSP,false,0.75,224,36961,36961.0,36961,515430,501390.0,472032,34697,34697.0,34697,515430,257039.57142857142,34697
pr299,299,44850,TSP,true,0.25,74,13016,13016.0,13016,148804,140784.0,131620,10701,10701.0,10701,148804,72755.52380952382,10701
pr299,299,44850,TSP,true,0.5,149,24674,24674.0,24674,328397,316884.3,302090,24498,24498.0,24498,328397,163737.95238095237,24498
pr299,299,44850,TSP,true,0.75,224,38168,38168.0,38168,510691,498071.8,490970,37752,37743.7,37693,510691,256967.7619047619,37693
pr439,439,96580,TSP,false,0.25,109,45802,45802.0,45802,398203,374432.0,353280,16785,16785.0,16785,398203,188474.85714285713,16785
pr439,439,96580,TSP,false,0.5,219,66746,66746.0,66746,857556,828778.2,803048,37397,37397.0,37397,857556,415642.7619047619,37397
pr439,439,96580,TSP,false,0.75,329,93064,93064.0,93064,1324999,1284367.8,1248412,70604,70604.0,70604,1324999,649656.2857142857,70604
pr439,439,96580,TSP,true,0.25,109,51262,51262.0,51262,395004,376120.4,348118,17574,17574.0,17574,395004,189914.57142857142,17574
pr439,439,96580,TSP,true,0.5,219,73963,73963.0,73963,851776,828130.2,800961,42218,42218.0,42218,851776,417973.5714285714,42218
pr439,439,96580,TSP,true,0.75,329,100623,100623.0,100623,1320345,1295292.3,1269693,73799,73799.0,73799,1320345,656739.8095238095,73799
pr76,76,2926,TSP,false,0.25,19,19314,19314.0,19314,83402,71444.6,56947,16219,16219.0,16219,83402,42664.28571428572,16219
pr76,76,2926,TSP,false,0.5,38,40437,40437.0,40437,220345,190505.5,166171,34620,34620.0,34620,220345,109128.19047619047,34620
pr76,76,2926,TSP,false,0.75,57,64374,64374.0,64374,346410,324245.0,293204,61660,61660.0,61660,346410,186829.7142857143,61660
pr76,76,2926,TSP,true,0.25,19,31392,31392.0,31392,77175,68377.6,59863,20932,20932.0,20932,77175,44023.23809523809,20932
pr76,76,2926,TSP,true,0.5,38,50980,50980.0,50980,212268,191950.1,166436,36701,36655.4,36473,212268,111287.38095238095,36473
pr76,76,2926,TSP,true,0.75,57,74518,74518.0,74518,342031,328539.0,311002,67040,67021.4,66903,342031,191910.57142857142,66903
rat195,195,19110,TSP,false,0.25,48,543,543.0,543,4185,3849.3,3516,527,527.0,527,4185,2109.809523809524,527
rat195,195,19110,TSP,false,0.5,97,1159,1159.0,1159,9509,9049.8,8764,1082,1082.0,1082,9509,4879.857142857143,1082
rat195,195,19110,TSP,false,0.75,146,2109,2109.0,2109,15069,14392.4,13493,1685,1685.0,1685,15069,7756.333333333333,1685
rat195,195,19110,TSP,true,0.25,48,631,631.0,631,4128,3892.8,3682,554,552.2,548,4128,2146.714285714286,548
rat195,195,19110,TSP,true,0.5,97,1271,1271.0,1271,9295,9007.9,8627,1193,1191.0,1183,9295,4917.142857142857,1183
rat195,195,19110,TSP,true,0.75,146,2278,2278.0,2278,15018,14357.7,13611,1862,1862.0,1862,15018,7832.142857142857,1862
rat575,575,165600,TSP,false,0.25,143,1603,1603.0,1603,24956,24001.8,23084,1578,1578.0,1578,24956,12257.190476190477,1578
rat575,575,165600,TSP,false,0.5,287,3532,3532.0,3532,52417,50962.3,49945,3301,3301.0,3301,52417,26007.85714285714,3301
rat575,575,165600,TSP,false,0.75,431,5594,5594.0,5594,80100,78847.1,76614,5204,5204.0,5204,80100,40290.71428571428,5204
rat575,575,165600,TSP,true,0.25,143,1892,1892.0,1892,25608,23845.0,22413,1661,1660.3,1654,25608,12235.47619047619,1654
rat575,575,165600,TSP,true,0.5,287,3876,3876.0,3876,52259,50914.6,49255,3445,3444.9,3444,52259,26070.04761904762,3444
rat575,575,165600,TSP,true,0.75,431,5670,5670.0,5670,80953,78952.9,76513,5303,5302.6,5299,80953,40391.666666666664,5299
rat783,783,306936,TSP,false,0.25,195,2191,2191.0,2191,39426,38474.4,37083,2101,2101.0,2101,39426,19425.95238095238,2101
rat783,783,306936,TSP,false,0.5,391,4472,4472.0,4472,83635,81598.6,78222,4322,4322.0,4322,83635,41127.52380952381,4322
rat783,783,306936,TSP,false,0.75,587,7097,7097.0,7097,127606,125267.7,122803,6729,6729.0,6729,127606,63193.52380952381,6729
rat783,783,306936,TSP,true,0.25,195,2707,2707.0,2707,41128,39337.5,37306,2181,2181.0,2181,41128,19899.619047619046,2181
rat783,783,306936,TSP,true,0.5,391,4750,4750.0,4750,83330,82293.2,80633,4467,4467.0,4467,83330,41540.57142857143,4467
rat783,783,306936,TSP,true,0.75,587,7574,7574.0,7574,127424,125624.9,123091,6956,6956.0,6956,127424,63494.42857142857,6956
rat99,99,4950,TSP,false,0.25,24,253,253.0,253,1212,1097.3,918,246,246.0,246,1212,651.7142857142857,246
rat99,99,4950,TSP,false,0.5,49,577,577.0,577,3244,2890.3,2710,544,544.0,544,3244,1662.857142857143,544
rat99,99,4950,TSP,false,0.75,74,876,876.0,876,5110,4920.1,4687,869,869.0,869,5110,2798.4285714285716,869
rat99,99,4950,TSP,true,0.25,24,333,333.0,333,1268,1089.7,887,265,264.9,264,1268,660.9047619047619,264
rat99,99,4950,TSP,true,0.5,49,636,636.0,636,3143,2958.6,2792,582,580.0,572,3143,1715.3333333333333,572
rat99,99,4950,TSP,true,0.75,74,948,948.0,948,5020,4794.5,4532,936,935.6,934,5020,2773.7619047619046,934
rbg323,323,104329,ATSP,false,0.25,80,220,220.0,220,1340,1296.4,1202,197,197.0,197,1340,721.6190476190476,197
rbg323,323,104329,ATSP,false,0.5,161,461,461.0,461,2824,2743.3,2613,450,450.0,450,2824,1542.5714285714287,450
rbg323,323,104329,ATSP,false,0.75,242,758,758.0,758,4383,4224.2,4096,732,732.0,732,4383,2396.190476190476,732
rbg323,323,104329,ATSP,true,0.25,80,226,226.0,226,1322,1265.8,1224,213,207.9,191,1322,712.5238095238095,191
rbg323,323,104329,ATSP,true,0.5,161,494,494.0,494,2830,2754.4,2678,453,453.0,453,2830,1550.857142857143,453
rbg323,323,104329,ATSP,true,0.75,242,748,748.0,748,4355,4266.6,4157,741,741.0,741,4355,2420.190476190476,741
rbg358,358,128164,ATSP,false,0.25,89,272,272.0,272,1491,1445.7,1365,245,244.7,242,1491,817.9047619047619,242
rbg358,358,128164,ATSP,false,0.5,179,519,519.0,519,3137,3061.5,2974,486,486.0,486,3137,1714.0,486
rbg358,358,128164,ATSP,false,0.75,268,877,877.0,877,4840,4752.8,4643,827,827.0,827,4840,2698.809523809524,827
rbg358,358,128164,ATSP,true,0.25,89,292,292.0,292,1462,1421.2,1360,258,258.0,258,1462,813.5238095238095,258
rbg358,358,128164,ATSP,true,0.5,179,540,540.0,540,3173,3110.2,3062,487,487.0,487,3173,1738.6666666666667,487
rbg358,358,128164,ATSP,true,0.75,268,898,898.0,898,4854,4725.9,4580,843,840.3,829,4854,2693.3333333333335,829
rbg403,403,162409,ATSP,false,0.25,100,188,188.0,188,1685,1622.4,1526,162,162.0,162,1685,858.6666666666666,162
rbg403,403,162409,ATSP,false,0.5,201,557,557.0,557,3495,3442.9,3322,533,533.0,533,3495,1919.8095238095239,533
rbg403,403,162409,ATSP,false,0.75,302,1213,1213.0,1213,5386,5321.3,5241,1172,1172.0,1172,5386,3149.809523809524,1172
rbg403,403,162409,ATSP,true,0.25,100,203,203.0,203,1681,1625.7,1557,172,171.6,169,1681,865.5238095238095,169
rbg403,403,162409,ATSP,true,0.5,201,578,578.0,578,3547,3468.4,3381,537,533.7,523,3547,1933.2857142857142,523
rbg403,403,162409,ATSP,true,0.75,302,1217,1217.0,1217,5404,5301.7,5181,1168,1168.0,1168,5404,3138.7619047619046,1168
rbg443,443,196249,ATSP,false,0.25,110,268,268.0,268,1806,1739.3,1609,228,228.0,228,1806,949.5714285714286,228
rbg443,443,196249,ATSP,false,0.5,221,563,563.0,563,3843,3762.3,3682,548,548.0,548,3843,2079.3333333333335,548
rbg443,443,196249,ATSP,false,0.75,332,1397,1397.0,1397,5890,5739.6,5553,1364,1363.4,1358,5890,3448.904761904762,1358
rbg443,443,196249,ATSP,true,0.25,110,270,270.0,270,1834,1761.6,1692,230,230.0,230,1834,961.2380952380952,230
rbg443,443,196249,ATSP,true,0.5,221,565,565.0,565,3815,3754.0,3697,562,562.0,562,3815,2082.1428571428573,562
rbg443,443,196249,ATSP,true,0.75,332,1385,1385.0,1385,5859,5748.2,5639,1359,1359.0,1359,5859,3450.3333333333335,1359
rd100,100,5050,TSP,false,0.25,25,1747,1747.0,1747,9108,8418.1,7561,1257,1257.0,1257,9108,4690.380952380952,1257
rd100,100,5050,TSP,false,0.5,50,3103,3103.0,3103,22365,20353.6,18993,3086,3086.0,3086,22365,11309.47619047619,3086
rd100,100,5050,TSP,false,0.75,75,6087,6087.0,6087,33977,32512.7,30572,5625,5625.0,5625,33977,18450.666666666668,5625
rd100,100,5050,TSP,true,0.25,25,2057,2057.0,2057,9217,8031.5,6109,1538,1538.0,1538,9217,4654.857142857143,1538
rd100,100,5050,TSP,true,0.5,50,3844,3844.0,3844,21506,20265.3,19256,3691,3691.0,3691,21506,11590.809523809523,3691
rd100,100,5050,TSP,true,0.75,75,6930,6930.0,6930,34606,33059.2,31843,6040,6040.0,6040,34606,18948.666666666668,6040
rd400,400,80200,TSP,false,0.25,100,3680,3680.0,3680,44518,43250.8,41061,3225,3225.0,3225,44518,22306.571428571428,3225
rd400,400,80200,TSP,false,0.5,200,7858,7858.0,7858,96656,93789.2,89062,6834,6834.0,6834,96656,48290.0,6834
rd400,400,80200,TSP,false,0.75,300,12846,12846.0,12846,147269,145572.1,142087,11108,11108.0,11108,147269,75221.28571428571,11108
rd400,400,80200,TSP,true,0.25,100,4504,4504.0,4504,46072,43269.6,39415,3540,3540.0,3540,46072,22504.761904761905,3540
rd400,400,80200,TSP,true,0.5,200,7959,7959.0,7959,98464,95457.1,89582,7270,7267.1,7241,98464,49295.28571428572,7241
rd400,400,80200,TSP,true,0.75,300,13103,13103.0,13103,149358,146131.3,143511,11512,11512.0,11512,149358,75692.19047619047,11512
ry48p,48,2304,ATSP,false,0.25,12,2803,2803.0,2803,6514,4839.3,3287,1871,1870.6,1867,6514,3328.6666666666665,1867
ry48p,48,2304,ATSP,false,0.5,24,6506,6506.0,6506,16619,14965.1,12266,5086,5086.0,5086,16619,9857.952380952382,5086
ry48p,48,2304,ATSP,false,0.75,36,11826,11826.0,11826,30476,27374.2,24098,9585,9585.0,9585,30476,18162.761904761905,9585
ry48p,48,2304,ATSP,true,0.25,12,3427,3427.0,3427,6065,5016.5,4061,1941,1941.0,1941,6065,3476.285714285714,1941
ry48p,48,2304,ATSP,true,0.5,24,6849,6849.0,6849,17971,15735.9,14426,5858,5858.0,5858,17971,10608.952380952382,5858
ry48p,48,2304,ATSP,true,0.75,36,13071,13071.0,13071,28885,26998.8,24857,9649,9649.0,9649,28885,18073.761904761905,9649
si175,175,15400,TSP (M.~Hofmeister),false,0.25,43,5458,5458.0,5458,10405,9847.8,9582,4542,4542.0,4542,10405,7112.190476190476,4542
si175,175,15400,TSP (M.~Hofmeister),false,0.5,87,10342,10342.0,10342,21985,21461.1,20994,10062,10054.1,9983,21985,15499.714285714286,9983
si175,175,15400,TSP (M.~Hofmeister),false,0.75,131,16018,16018.0,16018,33782,33430.5,33125,15555,15555.0,15555,33782,24089.190476190477,15555
si175,175,15400,TSP (M.~Hofmeister),true,0.25,43,5533,5533.0,5533,10185,9978.4,9638,4738,4738.0,4738,10185,7271.285714285715,4738
si175,175,15400,TSP (M.~Hofmeister),true,0.5,87,10517,10517.0,10517,21991,21494.7,20797,10180,10177.6,10156,21991,15582.857142857143,10156
si175,175,15400,TSP (M.~Hofmeister),true,0.75,131,16259,16259.0,16259,33874,33319.6,32844,15726,15726.0,15726,33874,24129.285714285714,15726
si535,535,143380,TSP (M.~Hofmeister),false,0.25,133,11597,11597.0,11597,36095,35428.8,34308,11179,11161.4,11091,36095,22738.04761904762,11091
si535,535,143380,TSP (M.~Hofmeister),false,0.5,267,23512,23512.0,23512,75328,73762.0,71968,23230,23230.0,23230,75328,47306.28571428572,23230
si535,535,143380,TSP (M.~Hofmeister),false,0.75,401,36767,36767.0,36767,113225,112017.1,109603,36114,35957.4,35608,113225,72214.85714285714,35608
si535,535,143380,TSP (M.~Hofmeister),true,0.25,133,11738,11738.0,11738,37023,35122.9,33102,11283,11273.2,11219,37023,22652.333333333332,11219
si535,535,143380,TSP (M.~Hofmeister),true,0.5,267,23690,23690.0,23690,75471,73448.2,71280,23396,23396.0,23396,75471,47244.380952380954,23396
si535,535,143380,TSP (M.~Hofmeister),true,0.75,401,37019,37019.0,37019,114067,113224.0,111865,36366,36189.8,36015,114067,72912.23809523809,36015
st70,70,2485,TSP,false,0.25,17,109,109.0,109,467,411.2,332,105,105.0,105,467,251.0,105
st70,70,2485,TSP,false,0.5,35,312,312.0,312,1304,1205.3,1106,262,262.0,262,1304,713.5714285714286,262
st70,70,2485,TSP,false,0.75,52,477,477.0,477,2128,1992.7,1855,448,448.0,448,2128,1184.952380952381,448
st70,70,2485,TSP,true,0.25,17,177,177.0,177,517,443.4,373,127,127.0,127,517,280.04761904761904,127
st70,70,2485,TSP,true,0.5,35,350,350.0,350,1334,1250.8,1152,290,290.0,290,1334,750.3809523809524,290
st70,70,2485,TSP,true,0.75,52,518,518.0,518,2143,2029.8,1916,458,458.0,458,2143,1209.3333333333333,458
swiss42,42,1764,TSP,false,0.25,10,175,175.0,175,476,331.6,253,146,146.0,146,476,235.76190476190476,146
swiss42,42,1764,TSP,false,0.5,21,422,422.0,422,1460,1328.6,1166,417,417.0,417,1460,851.3333333333334,417
swiss42,42,1764,TSP,false,0.75,31,761,761.0,761,2549,2345.8,2054,731,731.0,731,2549,1501.3809523809523,731
swiss42,42,1764,TSP,true,0.25,10,218,218.0,218,426,288.5,171,167,164.9,160,426,226.28571428571428,160
swiss42,42,1764,TSP,true,0.5,21,489,489.0,489,1603,1388.7,1203,456,455.2,448,1603,901.3333333333334,448
swiss42,42,1764,TSP,true,0.75,31,783,783.0,783,2553,2288.6,2065,723,723.0,723,2553,1471.3809523809523,723
ts225,225,25425,TSP,false,0.25,56,27500,27500.0,27500,324276,297999.4,258382,27500,27500.0,27500,324276,156309.2380952381,27500
ts225,225,25425,TSP,false,0.5,112,61000,61000.0,61000,697295,671638.8,644145,55500,55500.0,55500,697295,349161.3333333333,55500
ts225,225,25425,TSP,false,0.75,168,93508,93508.0,93508,1055308,1028871.8,991713,89207,89207.0,89207,1055308,536871.2380952381,89207
ts225,225,25425,TSP,true,0.25,56,30041,30041.0,30041,319962,289425.2,269359,29500,29292.2,29121,319962,153200.7142857143,29121
ts225,225,25425,TSP,true,0.5,112,74713,74713.0,74713,692624,673461.0,654155,58813,58813.0,58813,692624,352259.6666666667,58813
ts225,225,25425,TSP,true,0.75,168,107159,107159.0,107159,1078641,1047218.8,1009643,91500,91500.0,91500,1078641,547349.8571428572,91500
tsp225,225,25425,TSP,false,0.25,56,905,905.0,905,8164,7521.0,6755,752,752.0,752,8164,3982.6190476190477,752
tsp225,225,25425,TSP,false,0.5,112,2027,2027.0,2027,17724,16877.7,15969,1646,1646.0,1646,17724,8917.333333333334,1646
tsp225,225,25425,TSP,false,0.75,168,3414,3414.0,3414,27724,26862.4,25456,2708,2708.0,2708,27724,14243.714285714286,2708
tsp225,225,25425,TSP,true,0.25,56,1059,1059.0,1059,8035,7513.2,6710,896,893.2,883,8035,4053.4761904761904,883
tsp225,225,25425,TSP,true,0.5,112,2067,2067.0,2067,18377,17192.3,16609,1765,1765.0,1765,18377,9125.714285714286,1765
tsp225,225,25425,TSP,true,0.75,168,3645,3645.0,3645,27423,26768.7,25746,2728,2728.0,2728,27423,14219.619047619048,2728
u159,159,12720,TSP,false,0.25,39,8804,8804.0,8804,72274,67217.8,56721,6842,6842.0,6842,72274,35685.80952380953,6842
u159,159,12720,TSP,false,0.5,79,19357,19357.0,19357,184453,176228.8,166846,16997,16997.0,16997,184453,92934.04761904762,16997
u159,159,12720,TSP,false,0.75,119,29746,29746.0,29746,285481,275763.7,262114,27169,27169.0,27169,285481,145670.14285714287,27169
u159,159,12720,TSP,true,0.25,39,10383,10383.0,10383,79702,72101.4,65567,8889,8889.0,8889,79702,39061.28571428572,8889
u159,159,12720,TSP,true,0.5,79,24261,24261.0,24261,182228,173537.0,161899,20126,20126.0,20126,182228,93375.76190476191,20126
u159,159,12720,TSP,true,0.75,119,32353,32353.0,32353,300715,285069.5,268094,28971,28968.2,28943,300715,151082.38095238095,28943
u574,574,165025,TSP,false,0.25,143,8031,8031.0,8031,149383,142721.9,135206,7912,7912.0,7912,149383,72112.85714285714,7912
u574,574,165025,TSP,false,0.5,287,17527,17527.0,17527,316047,306944.3,297210,17133,17126.3,17066,316047,155153.95238095237,17066
u574,574,165025,TSP,false,0.75,430,27123,27123.0,27123,479604,471578.0,455197,26744,26744.0,26744,479604,238587.7619047619,26744
u574,574,165025,TSP,true,0.25,143,9031,9031.0,9031,152174,141990.4,136646,8279,8274.4,8233,152174,71984.71428571429,8233
u574,574,165025,TSP,true,0.5,287,19272,19272.0,19272,321335,310466.3,302670,18142,18125.7,17979,321335,157390.09523809524,17979
u574,574,165025,TSP,true,0.75,430,28038,28038.0,28038,482162,473734.7,465496,27165,27158.7,27144,482162,239855.80952380953,27144
u724,724,262450,TSP,false,0.25,181,8760,8760.0,8760,195402,188158.8,179200,8760,8760.0,8760,195402,94188.0,8760
u724,724,262450,TSP,false,0.5,362,21166,21166.0,21166,406944,399873.6,389798,20183,20183.0,20183,406944,201034.85714285713,20183
u724,724,262450,TSP,false,0.75,543,34464,34464.0,34464,619031,611520.1,602202,32634,32634.0,32634,619031,308381.1904761905,32634
u724,724,262450,TSP,true,0.25,181,9500,9500.0,9500,196046,189329.5,184709,9500,9495.3,9453,196046,95130.85714285714,9453
u724,724,262450,TSP,true,0.5,362,22955,22955.0,22955,408482,397248.7,387226,20798,20797.6,20796,408482,200162.7619047619,20796
u724,724,262450,TSP,true,0.75,543,36093,36093.0,36093,621551,607602.4,593953,33732,33682.2,33362,621551,307092.3333333333,33362
ulysses16,16,136,TSP,false,0.25,4,334,334.0,334,297,297.0,297,297,297.0,297,334,298.76190476190476,297
ulysses16,16,136,TSP,false,0.5,8,2013,2013.0,2013,1539,1265.8,1071,1121,1105.4,1065,2013,1225.0,1065
ulysses16,16,136,TSP,false,0.75,12,3484,3484.0,3484,4017,3432.5,3031,2519,2501.6,2435,4017,2991.6666666666665,2435
ulysses16,16,136,TSP,true,0.25,4,209,209.0,209,225,225.0,225,188,188.0,188,225,206.61904761904762,188
ulysses16,16,136,TSP,true,0.5,8,1445,1445.0,1445,1614,1510.8,1401,1245,1245.0,1245,1614,1381.095238095238,1245
ulysses16,16,136,TSP,true,0.75,12,3830,3830.0,3830,4176,3400.5,3046,2828,2828.0,2828,4176,3148.3333333333335,2828
ulysses22,22,253,TSP,false,0.25,5,437,437.0,437,462,345.3,332,360,334.8,332,462,344.6666666666667,332
ulysses22,22,253,TSP,false,0.5,11,1670,1670.0,1670,2681,2139.7,1709,1438,1432.3,1381,2681,1780.4761904761904,1381
ulysses22,22,253,TSP,false,0.75,16,3865,3865.0,3865,5397,4694.1,3915,2658,2645.5,2533,5397,3679.095238095238,2533
ulysses22,22,253,TSP,true,0.25,5,182,182.0,182,614,366.7,276,182,182.0,182,614,269.95238095238096,182
ulysses22,22,253,TSP,true,0.5,11,1483,1483.0,1483,2860,2334.0,1766,1431,1431.0,1431,2860,1863.4761904761904,1431
ulysses22,22,253,TSP,true,0.75,16,4275,4275.0,4275,5066,4567.0,3849,3215,3182.6,3005,5066,3893.8571428571427,3005
